337,2400,-11.57,72.7,0.14
338,100,-11.92,73,0.22
338,200,-12.04,72.7,0.31
338,300,-11.93,73.2,0.29
338,400,-11.73,72.8,0.35
338,500,-11.94,73.8,0.19
338,600,-12.02,75.4,0.14
338,700,-12.53,78.1,0.16
338,800,-12.23,75.2,0.25
338,900,-11.85,72.6,0.15
338,1000,-11.28,74.2,0.11
338,1100,-5.92,43.98,0.13
338,1200,-1.5,35.3,0.09
338,1300,-1.86,35.47,1.74
338,1400,-2.69,42.97,1.73
338,1500,-5.37,59.11,0.2
338,1600,-7.51,67.5,0.15
338,1700,-9.59,76.2,0.11
338,1800,-10.95,80.2,0.18
338,1900,-11.73,84.3,0.06
338,2000,-12.11,82.9,0.22
338,2100,-12.55,85.2,0.25
338,2200,-12.67,87.2,0.17
338,2300,-13.21,90.1,0.04
338,2400,-13.29,89.6,0.07
339,100,-13.35,88.6,0.1
339,200,-13.28,88.1,0.05
339,300,-13.19,87.5,0.2
339,400,-13.39,86,0
339,500,-13.47,89.1,0.09
339,600,-13.69,88.9,0.01
339,700,-13.62,87.5,0.03
339,800,-13.69,88.4,0.08
339,900,-13.18,87.2,0.12
339,1000,-12.54,86.7,0.07
339,1100,-7.68,62.47,0
339,1200,-3.9,51.56,2.97
339,1300,-3.69,49.39,3.58
339,1400,-4.23,57.42,3.27
339,1500,-5.59,63.01,0.57
339,1600,-7.83,75.3,0.04
339,1700,-9.56,85.3,0.06
339,1800,-11,85,0.13
339,1900,-11.79,85.6,0.03
339,2000,-12.34,90,0.06
339,2100,-12.93,89,0.08
339,2200,-13.1,88.6,0.1
339,2300,-13.38,86.4,0.03
339,2400,-13.91,88.8,0.01
340,100,-14.02,86.5,0
340,200,-14.21,89.1,0
340,300,-14.36,85,0.1
340,400,-14.6,86.5,0.05
340,500,-14.7,85.7,0.03
340,600,-15.08,85.4,0
340,700,-15.41,85.1,0.03
340,800,-15.25,83.9,0
340,900,-15.1,87.4,0.05
340,1000,-14.48,87.1,0.09
340,1100,-8.76,74.3,0
340,1200,-4.38,38.25,0.46
340,1300,-3.21,34.75,2.19
340,1400,-3.98,43.78,1.98
340,1500,-6.4,57.45,0.25
340,1600,-8.96,67.31,0.08
340,1700,-10.72,71.4,0.09
340,1800,-11.4,71.4,0.16
340,1900,-12.15,75.7,0.09
340,2000,-12.53,76.6,0.08
340,2100,-12.82,78.3,0.04
340,2200,-12.93,74.3,0.05
340,2300,-12.81,72.1,0.23
340,2400,-13.34,73.6,0.15
341,100,-13.02,70.4,0.46
341,200,-13.76,75.9,0.06
341,300,-13.99,77.5,0.04
341,400,-13.78,76,0.16
341,500,-14.34,77.4,0.12
341,600,-13.93,80.1,0.1
341,700,-14.16,78.4,0.1
341,800,-13.48,74.9,0.2
341,900,-13.14,75.1,0.25
341,1000,-12.28,72.7,0.12
341,1100,-6.57,35.42,0.11
341,1200,-1.3,28.28,1.7
341,1300,-0.91,30.14,2.35
341,1400,-2.03,37.49,1.85
341,1500,-4.28,45.67,0.3
341,1600,-7.01,56.79,0.07
341,1700,-8.9,65.79,0.24
341,1800,-10.14,65.88,0.19
341,1900,-10.7,67.43,0.11
341,2000,-10.97,68.25,0.2
341,2100,-11.33,68.72,0.21
341,2200,-11.27,60.15,0.24
341,2300,-11.81,67.65,0.29
341,2400,-12.14,70.8,0.12
342,100,-12.61,66.67,0.21
342,200,-12.57,66,0.13
342,300,-12.71,67.34,0.22
342,400,-13.13,68.21,0.18
342,500,-13.53,74.6,0.1
342,600,-12.99,74,0.36
342,700,-13.08,76.7,0.07
342,800,-12.72,69.36,0.22
342,900,-12.15,73.1,0.21
342,1000,-11.26,67.14,0.08
342,1100,-5.71,34.21,0.08
342,1200,0.61,41.11,0.64
342,1300,1.53,34.33,1.44
342,1400,1.39,41.35,0.59
342,1500,-2.46,53.87,0.08
342,1600,-5.18,62.2,0.13
342,1700,-7.09,67.17,0.08
342,1800,-7.18,65.17,0.04
342,1900,-6.78,66.59,0.23
342,2000,-7.02,72.8,0.04
342,2100,-8.11,66.8,0.12
342,2200,-8.71,70.4,0.16
342,2300,-9.13,74.8,0.17
342,2400,-9.82,77.2,0.06
343,100,-9.79,70.6,0.13
343,200,-9.49,71.5,0.11
343,300,-9.59,75.3,0
343,400,-9.77,73.8,0.03
343,500,-9.72,74.7,0.14
343,600,-9.45,70.7,0.2
343,700,-9.18,72,0.12
343,800,-8.69,70.3,0.16
343,900,-8.27,69.11,0.17
343,1000,-7.13,65.48,0.23
343,1100,-1.74,28.97,0.08
343,1200,2.44,29.87,1.03
343,1300,4.7,31.05,1.98
343,1400,3.69,35.26,0.74
343,1500,-0.03,51.52,0.13
343,1600,-3,61.24,0.06
343,1700,-4.4,67.09,0.32
343,1800,-5.42,67.43,0.29
343,1900,-5.9,62.7,0.33
343,2000,-6.33,67.19,0.29
343,2100,-6.61,69.21,0.24
343,2200,-6.9,63.39,0.16
343,2300,-6.31,68.41,0.32
343,2400,-5.69,64.39,0.37
344,100,-5.57,63.99,0.48
344,200,-6.14,60.98,0.39
344,300,-6.79,67.47,0.32
344,400,-6.99,64.47,0.37
344,500,-6.59,57.77,0.58
344,600,-6.91,60.92,0.5
344,700,-7.72,59.93,0.21
344,800,-7.57,62.87,0.4
344,900,-7.32,60.6,0.3
344,1000,-6.05,49.81,0.47
344,1100,-1.47,30.91,0.22
344,1200,4.35,34.87,0.54
344,1300,4.67,38.73,0.84
344,1400,4.4,43.68,0.39
344,1500,2.62,55.98,0.29
344,1600,0.2,63.69,0.11
344,1700,-1.95,71,0.12
344,1800,-3.42,72.2,0.11
344,1900,-4.1,73.4,0.17
344,2000,-4.42,72.9,0.31
344,2100,-5.13,71.7,0.25
344,2200,-5.41,68.66,0.26
344,2300,-5.21,77.6,0.12
344,2400,-5.53,76.2,0.26
345,100,-5.78,73,0.32
345,200,-6.02,72.6,0.27
345,300,-6.18,75.2,0.23
345,400,-6.88,76.3,0.23
345,500,-7.16,80.9,0.1
345,600,-7.11,71.2,0.14
345,700,-6.71,71.6,0.23
345,800,-6.32,73.4,0.11
345,900,-6.21,74,0.07
345,1000,-5.6,71.8,0.13
345,1100,-0.27,50.65,0.27
345,1200,5.02,38.75,1.56
345,1300,7.11,34.99,2.19
345,1400,6.51,39.73,0.74
345,1500,3.21,55.11,0.24
345,1600,-1.01,66.63,0.18
345,1700,-3.02,72.8,0.05
345,1800,-3.83,71.4,0.09
345,1900,-4.22,71.4,0.09
345,2000,-4.69,77.1,0.15
345,2100,-5.35,76.1,0.07
345,2200,-5.6,74.8,0.08
345,2300,-5.99,77,0.11
345,2400,-6.42,68.54,0.2
346,100,-6.15,73.8,0.44
346,200,-6.58,69.95,0.32
346,300,-6.67,69.56,0.34
346,400,-6.02,67.08,0.6
346,500,-6.66,72.4,0.22
346,600,-6.84,73,0.26
346,700,-6.71,63.41,0.32
346,800,-5.75,67.54,0.42
346,900,-4.76,59.91,0.55
346,1000,-2.4,46.71,0.81
346,1100,2.86,24.68,0.71
346,1200,5.43,23.99,1.7
346,1300,4.06,36.82,0.98
346,1400,1.45,39.03,0.45
346,1500,-0.95,55.28,0.42
346,1600,-2.91,60.05,0.51
346,1700,-4.24,69.43,0.46
346,1800,-6.1,71.3,0.38
346,1900,-6.61,74.7,0.29
346,2000,-7.82,75.2,0.27
346,2100,-7.46,69.75,0.46
346,2200,-7.81,64.47,0.41
346,2300,-8.19,63.54,0.5
346,2400,-8.4,60.93,0.38
347,100,-6.94,51.96,0.55
347,200,-4.7,49.13,0.96
347,300,-4.38,38.42,0.83
347,400,-1.26,36.67,1.77
347,500,-1.28,41.01,1.16
347,600,-0.82,46.22,2.6
347,700,-0.96,50.57,2.51
347,800,-1.24,52.51,1.27
347,900,-1.55,55.65,0.85
347,1000,-2.47,56.52,0.33
347,1100,-1.24,42.4,1.13
347,1200,0.1,43.16,2.87
347,1300,0.93,45.54,1.5
347,1400,-0.74,50.9,2.6
347,1500,-2.72,51.8,0.37
347,1600,-4.81,64,0.35
347,1700,-7.12,68.44,0.16
347,1800,-8.49,68.26,0.14
347,1900,-9.48,76.2,0.09
347,2000,-9.95,74.8,0.17
347,2100,-10.68,80,0.18
347,2200,-11.07,77.3,0.22
347,2300,-11.59,78.8,0.1
347,2400,-12.05,78.2,0.35
348,100,-12.65,83.1,0.12
348,200,-12.86,82.2,0.08
348,300,-13.46,76.2,0.18
348,400,-13.47,77.8,0.34
348,500,-13.59,77.7,0.19
348,600,-13.74,79,0.16
348,700,-13.44,75.7,0.12
348,800,-12.78,76.6,0.06
348,900,-11.88,71.3,0.09
348,1000,-11.28,67.94,0.29
348,1100,-6.48,37.63,0.31
348,1200,0.62,21.6,0.16
348,1300,1.54,33.2,1.38
348,1400,-0.16,39.48,1.42
348,1500,-2.5,50.94,0.23
348,1600,-4.53,62.67,0.14
348,1700,-6.56,67.5,0.26
348,1800,-6.59,67.25,0.36
348,1900,-5.98,64.84,0.42
348,2000,-5.57,68.32,0.43
348,2100,-5.67,71.5,0.26
348,2200,-4.66,71.7,0.22
348,2300,-5.11,75.7,0.36
348,2400,-5.39,79.4,0.03
349,100,-5.92,80.6,0.15
349,200,-5.83,75,0.34
349,300,-5.79,77.8,0.31
349,400,-5.67,75,0.4
349,500,-6.62,82,0.11
349,600,-7.91,80.8,0.32
349,700,-8.4,81.4,0.16
349,800,-8.63,84.7,0.29
349,900,-8.66,83.7,0.17
349,1000,-8.55,80.6,0.09
349,1100,-3.23,53.2,0.04
349,1200,0.91,50.19,0.8
349,1300,1.86,42.61,2.48
349,1400,0.86,54.97,1.86
349,1500,-1.68,65.43,0.13
349,1600,-4.28,75.8,0.2
349,1700,-6.05,73.4,0.09
349,1800,-6.55,78.6,0.33
349,1900,-7.42,80.5,0.25
349,2000,-8.33,85.2,0.19
349,2100,-8.76,86.5,0.08
349,2200,-9.55,88.7,0.14
349,2300,-9.81,87.1,0.13
349,2400,-10.46,88,0.09
350,100,-10.91,86.1,0.08
350,200,-10.9,84.7,0.14
350,300,-11.34,89.9,0.26
350,400,-11.58,83.2,0.24
350,500,-11.74,85.8,0.08
350,600,-12.03,84.7,0.18
350,700,-12.37,83.9,0.06
350,800,-11.98,86.7,0.09
350,900,-11.83,77.7,0.04
350,1000,-11.46,83.1,0.13
350,1100,-6.2,39.71,0.14
350,1200,-0.63,35.3,0.82
350,1300,0.59,33.6,2.71
350,1400,-0.53,42.43,1.59
350,1500,-3.28,53.56,0.08
350,1600,-5.7,64.41,0.02
350,1700,-8,68.45,0.04
350,1800,-9.15,74.8,0.06
350,1900,-10.07,75.2,0.01
350,2000,-10.8,80.2,0.02
350,2100,-11.1,77.6,0.08
350,2200,-11.59,76,0.03
350,2300,-11.85,79.5,0.17
350,2400,-12.29,82.1,0.07
351,100,-12.56,82.2,0.05
351,200,-12.72,84,0.11
351,300,-12.63,78.6,0.1
351,400,-12.96,87.5,0.04
351,500,-13.01,80.9,0.05
351,600,-13.14,85.8,0.03
351,700,-13.55,84.7,0.04
351,800,-13.47,80.7,0.15
351,900,-13.11,77.5,0.16
351,1000,-12.8,78.6,0.26
351,1100,-8.24,38.04,0.18
351,1200,-1.16,34.64,0.67
351,1300,-0.82,30.47,1.98
351,1400,-1.23,37.09,1.59
351,1500,-4.11,47.34,0.12
351,1600,-7.01,62.61,0.07
351,1700,-9.14,70.3,0.05
351,1800,-10.55,72.2,0.02
351,1900,-11.45,71.3,0.08
351,2000,-12.06,70.1,0.06
351,2100,-12.59,75.1,0.06
351,2200,-12.85,76.8,0.05
351,2300,-13.04,70.6,0.02
351,2400,-13.52,76.9,0.16
352,100,-13.78,79.3,0.03
352,200,-13.89,74.2,0.07
352,300,-14.15,81.7,0
352,400,-14.15,76.4,0.03
352,500,-14.32,76.1,0.05
352,600,-14.24,76.6,0.01
352,700,-14.14,78.2,0.03
352,800,-13.68,69.78,0.26
352,900,-13.44,67.22,0.14
352,1000,-12.89,72.5,0.05
352,1100,-7.86,34.97,0.09
352,1200,-0.59,37.85,0.4
352,1300,-0.49,25.73,2.29
352,1400,-0.56,36.02,1.27
352,1500,-2.89,40.45,0.24
352,1600,-5.36,53.64,0.25
352,1700,-8.1,60.69,0.11
352,1800,-9.11,63.52,0.17
352,1900,-9.9,62.4,0.16
352,2000,-10.43,72.6,0.27
352,2100,-11.13,70.7,0.15
352,2200,-12.09,70.3,0.17
352,2300,-12.46,72.9,0.1
352,2400,-12.79,71.6,0.24
353,100,-12.52,74,0.17
353,200,-12.88,74.1,0.26
353,300,-13.19,71.5,0.29
353,400,-12.93,72.8,0.14
353,500,-13.02,71.9,0.14
353,600,-12.5,67.14,0.41
353,700,-12.83,67.94,0.18
353,800,-12.74,68.74,0.35
353,900,-12.31,70.5,0.29
353,1000,-11.65,65.33,0.19
353,1100,-6.57,45.2,0.07
353,1200,-1.4,33.9,0.91
353,1300,0.1,36.14,2.15
353,1400,-0.36,43.23,1.24
353,1500,-2.48,51.67,0.45
353,1600,-4.83,60.86,0.28
353,1700,-4.28,54.72,0.58
353,1800,-4.35,57.8,0.45
353,1900,-4.31,67.7,0.5
353,2000,-4.77,66.11,0.45
353,2100,-4.87,62.63,0.39
353,2200,-4.48,59.75,0.34
353,2300,-4.63,65.64,0.47
353,2400,-5.24,72.3,0.09
354,100,-5.52,78.4,0.22
354,200,-5.77,77.1,0.27
354,300,-5.72,86.5,0.35
354,400,-6.36,87.1,1.92
354,500,-6.97,89.8,0.48
354,600,-6.94,87.4,0.36
354,700,-6.59,85.5,0.97
354,800,-6.45,66.38,2.01
354,900,-7.03,57.89,0.73
354,1000,-4.65,59.82,3.21
354,1100,-4.28,56.92,2.37
354,1200,-2.72,50.15,2.35
354,1300,-2.35,47.71,3.04
354,1400,-2.64,48.18,4.13
354,1500,-3.02,47.87,3.53
354,1600,-3.86,50.43,2.88
354,1700,-5.79,64.82,0.83
354,1800,-8.49,69.79,0.55
354,1900,-9.92,72.5,0.56
354,2000,-10.83,80.6,0.61
354,2100,-11.42,78.3,0.85
354,2200,-11.44,74.6,0.58
354,2300,-10.31,72.1,0.58
354,2400,-8.83,69.84,0.7
355,100,-8.65,72.2,0.48
355,200,-7.86,68.23,0.77
355,300,-7.98,71.2,0.62
355,400,-8.06,74.8,0.55
355,500,-7.75,75.2,0.8
355,600,-7.17,75.8,0.63
355,700,-7.09,77.4,0.72
355,800,-6.57,77.4,0.73
355,900,-5.49,76.3,0.97
355,1000,-4.31,75.9,1.17
355,1100,-3.36,69.63,1.17
355,1200,-1.47,68.34,1.33
355,1300,0.14,63.3,1.17
355,1400,0.39,69.9,1.02
355,1500,-0.41,74.3,1.04
355,1600,-0.93,77.1,0.7
355,1700,-1.57,80.4,0.59
355,1800,-2.13,83.2,0.4
355,1900,-2.02,82.8,0.51
355,2000,-2.4,85.9,0.36
355,2100,-2.29,86,0.38
355,2200,-2.42,86.4,0.41
355,2300,-2.15,83.7,0.58
355,2400,-2.01,87.1,0.66
356,100,-2.19,87.8,0.44
356,200,-2.41,87.6,0.45
356,300,-2.18,87.5,0.74
356,400,-2.02,86.2,0.37
356,500,-2.24,87.4,0.79
356,600,-3.02,88.6,0.4
356,700,-3.71,90.9,0.24
